image_path,surveillance_model_id,make_name,model_name,web_nature_model_id,color_id,color_name,split
../../data/raw/compcars/sv_data\image\248\ca620459794983.jpg,248,Hyundai ,Avante,957,3,yellow,test
../../data/raw/compcars/sv_data\image\248\ceaea728f3e1cb.jpg,248,Hyundai ,Avante,957,1,white,train
../../data/raw/compcars/sv_data\image\248\cf373925dca658.jpg,248,Hyundai ,Avante,957,9,silver,train
../../data/raw/compcars/sv_data\image\248\d27171df6137b4.jpg,248,Hyundai ,Avante,957,7,brown,test
../../data/raw/compcars/sv_data\image\248\d51730e0a8aa9b.jpg,248,Hyundai ,Avante,957,1,white,train
../../data/raw/compcars/sv_data\image\248\d75a0f94e60fba.jpg,248,Hyundai ,Avante,957,9,silver,train
../../data/raw/compcars/sv_data\image\248\d803ef0365edb7.jpg,248,Hyundai ,Avante,957,1,white,train
../../data/raw/compcars/sv_data\image\248\d9bf8c329eaa99.jpg,248,Hyundai ,Avante,957,1,white,train
../../data/raw/compcars/sv_data\image\248\e30d96e3d672c7.jpg,248,Hyundai ,Avante,957,1,white,train
../../data/raw/compcars/sv_data\image\248\e46cde5fdcef5d.jpg,248,Hyundai ,Avante,957,3,yellow,test
../../data/raw/compcars/sv_data\image\248\ece835d914e17b.jpg,248,Hyundai ,Avante,957,3,yellow,train
../../data/raw/compcars/sv_data\image\248\f259ee98893c0c.jpg,248,Hyundai ,Avante,957,9,silver,test
../../data/raw/compcars/sv_data\image\248\f2770c6bf7828a.jpg,248,Hyundai ,Avante,957,2,red,train
../../data/raw/compcars/sv_data\image\248\f46db03f02c6a8.jpg,248,Hyundai ,Avante,957,7,brown,test
../../data/raw/compcars/sv_data\image\248\f5a795b8e9093a.jpg,248,Hyundai ,Avante,957,1,white,test
../../data/raw/compcars/sv_data\image\248\f89387cf33998a.jpg,248,Hyundai ,Avante,957,1,white,test
../../data/raw/compcars/sv_data\image\248\fe190e34425c8c.jpg,248,Hyundai ,Avante,957,1,white,train
../../data/raw/compcars/sv_data\image\249\0279382d0f28d6.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\0510d8b0b82b42.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\066aa6bb629ccf.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\06d40ee37a7ae7.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\0a0295edf8ccd5.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\0b6dda1d2c2a1c.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\0bfaf16cf892d0.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\0e7b1abed89c5f.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\117c22349bd7d0.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\16bf33e2e1c70e.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\1a8e05c12f80ef.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\1f1963bc115320.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\23237985db96db.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\256fcab3abfdad.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\26b91592155ea2.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\2f1b5224a7778a.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\31803b2e73accf.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\32cdbf9a9c3b17.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\34285a4b62b83d.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\3664b689a7597d.jpg,249,Hyundai ,Elantra,967,1,white,test
../../data/raw/compcars/sv_data\image\249\370193e0c0afc5.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\38cea4bdf7198e.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\409fb824f34244.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\40ac085961f0ae.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\49eba200d6b4a0.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\4c0ca52dd7b1ac.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\4fc89099d6f921.jpg,249,Hyundai ,Elantra,967,1,white,test
../../data/raw/compcars/sv_data\image\249\52b5be7b4cd89a.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\5428bfe6abde19.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\5658189a10b1d7.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\5ac013f48517ea.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\5af1199deb3200.jpg,249,Hyundai ,Elantra,967,8,champagne,train
../../data/raw/compcars/sv_data\image\249\5d7e11844cd456.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\5daf8fcb694c0d.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\5ffc6bbb105cf2.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\62dce638f304ca.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\64ee71ea226bc4.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\671a22edd949bc.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\68db0352bb2f18.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\6902ae76f1cf76.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\6a4ed8e7a334fa.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\6deb615a65af94.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\6df79faf523ae2.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\6eb0e6bcfcdbe6.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\7004ad21412dcc.jpg,249,Hyundai ,Elantra,967,8,champagne,test
../../data/raw/compcars/sv_data\image\249\72cc74cf0289f9.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\72f5d5f60243c3.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\766c79674f5e76.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\76fd50084492d6.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\7a6f423953cd4d.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\7acc35546bb484.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\7b51dc6efbd430.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\82a7b340b7f7a8.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\8735623dacf334.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\8753adc2cc61bd.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\88b9fd70513553.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\8ca30997d9124c.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\8d78f3ed2b4856.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\8ea769b1c1e603.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\8f202e6a65dac2.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\92a910e81d3c48.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\94b8fff06f6459.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\953a78b074f856.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\96634155edb016.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\98937bd7883835.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\99775cfa55b41e.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\99f4fdb04a38ec.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\9ec35e3a6fa832.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\9f48dfde8a0661.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\a31c01696f4f9f.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\a344b97f9da47c.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\a59bb3a7457619.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\a5a55df9ccc502.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\a6c286f1c17a98.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\a91c1d37e90d63.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\a9dbb4be73ad15.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\abd15ab1edd7f5.jpg,249,Hyundai ,Elantra,967,8,champagne,train
../../data/raw/compcars/sv_data\image\249\adc79e6c346dde.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\b3ec055e17853d.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\b582d1ffcd1192.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\b796de7de57367.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\b8b0b50f58225e.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\bcbb90c010b951.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\be07c6c982313c.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\beb9f44283727f.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\beeca8d9056ea4.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\c0a029d836d283.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\c1336b850ec0a3.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\c49f102501a10b.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\cc559e9ba84237.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\cc80d55e397d7d.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\cee4184651b05e.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\d1512e9cbf6340.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\d1c7dcc25384c8.jpg,249,Hyundai ,Elantra,967,9,silver,test
../../data/raw/compcars/sv_data\image\249\d1d7304b6c9542.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\d2c3ce8dac5a5d.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\d30949e9ff8749.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\d545d855f9e257.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\d77103c53478c3.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\d922647decf184.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\d9a32dd5a90575.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\db471a349da12f.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\ddb03bf03a9b00.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\df3bb36b7abd30.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\e3a632176e4712.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\e54b490e90a043.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\eb3411b56b6e49.jpg,249,Hyundai ,Elantra,967,0,black,test
../../data/raw/compcars/sv_data\image\249\ec6204be160ed8.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\f0031e7c05498b.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\f49db135e44e98.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\249\f58b3063ac7607.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\f5b228060e3ec1.jpg,249,Hyundai ,Elantra,967,2,red,train
../../data/raw/compcars/sv_data\image\249\f5ed9120153549.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\f6124f58415b4e.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\f75ed32351f6e1.jpg,249,Hyundai ,Elantra,967,9,silver,train
../../data/raw/compcars/sv_data\image\249\fca0da7a6f7b90.jpg,249,Hyundai ,Elantra,967,0,black,train
../../data/raw/compcars/sv_data\image\25\00e664af4a08b8.jpg,25,Lexus,Lexus LX,1575,9,silver,test
../../data/raw/compcars/sv_data\image\25\017073a6307d69.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\03831cb2472971.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\04769ddb9ac38a.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\0493300c9978b1.jpg,25,Lexus,Lexus LX,1575,0,black,test
../../data/raw/compcars/sv_data\image\25\04e304c3769d98.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\074b0ca563c4b5.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\07b4f73de1621d.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\08204c9205dd6d.jpg,25,Lexus,Lexus LX,1575,1,white,test
../../data/raw/compcars/sv_data\image\25\083553968d0745.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\085ce069a6e8b7.jpg,25,Lexus,Lexus LX,1575,9,silver,test
../../data/raw/compcars/sv_data\image\25\0979bb8ea8f59a.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\0d0e47d22bef68.jpg,25,Lexus,Lexus LX,1575,0,black,test
../../data/raw/compcars/sv_data\image\25\0ee78d63ab5eb1.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\0fdbe2c53fd112.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\11c7199762f552.jpg,25,Lexus,Lexus LX,1575,0,black,test
../../data/raw/compcars/sv_data\image\25\11ccb51914a898.jpg,25,Lexus,Lexus LX,1575,1,white,test
../../data/raw/compcars/sv_data\image\25\12244df7058519.jpg,25,Lexus,Lexus LX,1575,1,white,train
../../data/raw/compcars/sv_data\image\25\15178bec2c4f28.jpg,25,Lexus,Lexus LX,1575,1,white,train
../../data/raw/compcars/sv_data\image\25\1a64d85b323102.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\1bdc1e47a3678a.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\1d01b494f5dfdc.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\1e52e6fe3ccda7.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\1eb9b4a2875aed.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\1f9d2d62f1a151.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\2054f2203cd401.jpg,25,Lexus,Lexus LX,1575,9,silver,test
../../data/raw/compcars/sv_data\image\25\209ce0bbd34c82.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\22e4381f266b95.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\28e1aa742fcb4d.jpg,25,Lexus,Lexus LX,1575,9,silver,test
../../data/raw/compcars/sv_data\image\25\2a5aefdc707155.jpg,25,Lexus,Lexus LX,1575,0,black,test
../../data/raw/compcars/sv_data\image\25\2b23674106845e.jpg,25,Lexus,Lexus LX,1575,1,white,train
../../data/raw/compcars/sv_data\image\25\2b794e5ec61e95.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\2b9c29917262ec.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\2bffc6187a1df8.jpg,25,Lexus,Lexus LX,1575,9,silver,test
../../data/raw/compcars/sv_data\image\25\302fbde5cfd1b0.jpg,25,Lexus,Lexus LX,1575,1,white,train
../../data/raw/compcars/sv_data\image\25\31262b374b1dab.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\34153475ea01ab.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\34f6481788627e.jpg,25,Lexus,Lexus LX,1575,1,white,train
../../data/raw/compcars/sv_data\image\25\36650172ac6ba4.jpg,25,Lexus,Lexus LX,1575,9,silver,test
../../data/raw/compcars/sv_data\image\25\393f553cdf6b8c.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\3b31eb2ea3dca6.jpg,25,Lexus,Lexus LX,1575,1,white,train
../../data/raw/compcars/sv_data\image\25\4193010caaec93.jpg,25,Lexus,Lexus LX,1575,9,silver,test
../../data/raw/compcars/sv_data\image\25\441a5042003f0d.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\466cfc23b1494d.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\487d5f1e559459.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\48be6de4874040.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\49c09e7327e313.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\4d34b8f0cac4c4.jpg,25,Lexus,Lexus LX,1575,1,white,test
../../data/raw/compcars/sv_data\image\25\4f1e0192f30c2d.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\501525e10c2717.jpg,25,Lexus,Lexus LX,1575,0,black,test
../../data/raw/compcars/sv_data\image\25\503424c059cbde.jpg,25,Lexus,Lexus LX,1575,0,black,test
../../data/raw/compcars/sv_data\image\25\50a21d74eb5e71.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\50d589ab9f5d6e.jpg,25,Lexus,Lexus LX,1575,0,black,test
../../data/raw/compcars/sv_data\image\25\52485a5cb260c8.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\5499a872ff0178.jpg,25,Lexus,Lexus LX,1575,1,white,train
../../data/raw/compcars/sv_data\image\25\576c6758b63a49.jpg,25,Lexus,Lexus LX,1575,1,white,test
../../data/raw/compcars/sv_data\image\25\5990214cc7e00b.jpg,25,Lexus,Lexus LX,1575,1,white,train
../../data/raw/compcars/sv_data\image\25\5e0f71cca6d915.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\5e575fadbb8ac9.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\5ec8a016eb23e3.jpg,25,Lexus,Lexus LX,1575,0,black,test
../../data/raw/compcars/sv_data\image\25\5f83ec853f6631.jpg,25,Lexus,Lexus LX,1575,1,white,train
../../data/raw/compcars/sv_data\image\25\60ae5d9ca7ca1c.jpg,25,Lexus,Lexus LX,1575,3,yellow,test
../../data/raw/compcars/sv_data\image\25\62f96160c636b3.jpg,25,Lexus,Lexus LX,1575,0,black,test
../../data/raw/compcars/sv_data\image\25\634a5ba4e36289.jpg,25,Lexus,Lexus LX,1575,0,black,test
../../data/raw/compcars/sv_data\image\25\634d86c0ac6ad9.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\6404c5dd87c641.jpg,25,Lexus,Lexus LX,1575,1,white,train
../../data/raw/compcars/sv_data\image\25\654ef5e3ef0e79.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\665b86ec440f70.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\67a0c696435821.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\68e72532fa3fe2.jpg,25,Lexus,Lexus LX,1575,9,silver,train
../../data/raw/compcars/sv_data\image\25\696abc33db00e0.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\6b077a7e6a0208.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\6b4437e41f82aa.jpg,25,Lexus,Lexus LX,1575,0,black,test
../../data/raw/compcars/sv_data\image\25\6b54bf656821c0.jpg,25,Lexus,Lexus LX,1575,1,white,train
../../data/raw/compcars/sv_data\image\25\6eb407a627e4ec.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\6f6c088893560c.jpg,25,Lexus,Lexus LX,1575,0,black,train
../../data/raw/compcars/sv_data\image\25\6f7ec89c2bb744.jpg,25,Lexus,Lexus LX,1575,0,black,test
