image_path,make_id,model_id,year,bbox,viewpoint,car_type,make_name,model_name,car_type_name,relative_key,split,type
../../data/raw/compcars/image\26\1692\2015\df677aa602f88f.jpg,26,1692,2015,"(259, 345, 672, 608)",5,1,smart,smart fortwo,hatchback,26/1692/2015/df677aa602f88f.jpg,test,4
../../data/raw/compcars/image\26\1692\2015\ec17001ddd0859.jpg,26,1692,2015,"(224, 283, 669, 575)",4,1,smart,smart fortwo,hatchback,26/1692/2015/ec17001ddd0859.jpg,train,4
../../data/raw/compcars/image\26\1692\2015\fd327fa8d7f80e.jpg,26,1692,2015,"(252, 263, 660, 611)",2,1,smart,smart fortwo,hatchback,26/1692/2015/fd327fa8d7f80e.jpg,train,4
../../data/raw/compcars/image\26\1692\2015\ff8ec83fa794d3.jpg,26,1692,2015,"(193, 267, 779, 598)",5,1,smart,smart fortwo,hatchback,26/1692/2015/ff8ec83fa794d3.jpg,train,4
../../data/raw/compcars/image\27\1065\2009\0de41e6a31ab8e.jpg,27,1065,2009,"(55, 140, 755, 594)",5,1,Yiqi,Weizhi,sedan,27/1065/2009/0de41e6a31ab8e.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\0fdf69634aae61.jpg,27,1065,2009,"(108, 144, 842, 571)",4,1,Yiqi,Weizhi,sedan,27/1065/2009/0fdf69634aae61.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\13362ba6a8a4b8.jpg,27,1065,2009,"(98, 11, 784, 626)",1,1,Yiqi,Weizhi,sedan,27/1065/2009/13362ba6a8a4b8.jpg,test,3
../../data/raw/compcars/image\27\1065\2009\1b1bd6a3d19d11.jpg,27,1065,2009,"(86, 177, 893, 538)",3,1,Yiqi,Weizhi,sedan,27/1065/2009/1b1bd6a3d19d11.jpg,test,3
../../data/raw/compcars/image\27\1065\2009\2d46c52127e601.jpg,27,1065,2009,"(58, 139, 845, 601)",4,1,Yiqi,Weizhi,sedan,27/1065/2009/2d46c52127e601.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\3275fa862ed897.jpg,27,1065,2009,"(95, 69, 776, 621)",5,1,Yiqi,Weizhi,sedan,27/1065/2009/3275fa862ed897.jpg,test,3
../../data/raw/compcars/image\27\1065\2009\38e8a3e3ca0079.jpg,27,1065,2009,"(25, 192, 867, 516)",3,1,Yiqi,Weizhi,sedan,27/1065/2009/38e8a3e3ca0079.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\5275c00512a39d.jpg,27,1065,2009,"(98, 78, 805, 627)",5,1,Yiqi,Weizhi,sedan,27/1065/2009/5275c00512a39d.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\5c311932e61521.jpg,27,1065,2009,"(63, 92, 875, 580)",4,1,Yiqi,Weizhi,sedan,27/1065/2009/5c311932e61521.jpg,test,3
../../data/raw/compcars/image\27\1065\2009\65b059ec79409c.jpg,27,1065,2009,"(35, 164, 863, 497)",3,1,Yiqi,Weizhi,sedan,27/1065/2009/65b059ec79409c.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\71423ed26a4881.jpg,27,1065,2009,"(70, 204, 879, 533)",3,1,Yiqi,Weizhi,sedan,27/1065/2009/71423ed26a4881.jpg,test,3
../../data/raw/compcars/image\27\1065\2009\7b217ced4d0dc5.jpg,27,1065,2009,"(173, 91, 808, 557)",1,1,Yiqi,Weizhi,sedan,27/1065/2009/7b217ced4d0dc5.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\854f4eaafc166e.jpg,27,1065,2009,"(81, 106, 808, 597)",4,1,Yiqi,Weizhi,sedan,27/1065/2009/854f4eaafc166e.jpg,test,3
../../data/raw/compcars/image\27\1065\2009\89459508213059.jpg,27,1065,2009,"(67, 70, 812, 565)",5,1,Yiqi,Weizhi,sedan,27/1065/2009/89459508213059.jpg,test,3
../../data/raw/compcars/image\27\1065\2009\8f16de1bd779a9.jpg,27,1065,2009,"(53, 97, 817, 626)",5,1,Yiqi,Weizhi,sedan,27/1065/2009/8f16de1bd779a9.jpg,test,3
../../data/raw/compcars/image\27\1065\2009\96ddb3cbf74584.jpg,27,1065,2009,"(70, 146, 777, 569)",5,1,Yiqi,Weizhi,sedan,27/1065/2009/96ddb3cbf74584.jpg,test,3
../../data/raw/compcars/image\27\1065\2009\9fa404f4645344.jpg,27,1065,2009,"(80, 61, 844, 613)",4,1,Yiqi,Weizhi,sedan,27/1065/2009/9fa404f4645344.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\a137b20d3e69d5.jpg,27,1065,2009,"(184, 61, 744, 580)",1,1,Yiqi,Weizhi,sedan,27/1065/2009/a137b20d3e69d5.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\a8e0474a916eab.jpg,27,1065,2009,"(197, 73, 744, 564)",1,1,Yiqi,Weizhi,sedan,27/1065/2009/a8e0474a916eab.jpg,test,3
../../data/raw/compcars/image\27\1065\2009\b7e07f02de0530.jpg,27,1065,2009,"(60, 57, 881, 624)",4,1,Yiqi,Weizhi,sedan,27/1065/2009/b7e07f02de0530.jpg,test,3
../../data/raw/compcars/image\27\1065\2009\b7ece01f49c340.jpg,27,1065,2009,"(66, 49, 879, 626)",4,1,Yiqi,Weizhi,sedan,27/1065/2009/b7ece01f49c340.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\ba15253d79dfcc.jpg,27,1065,2009,"(125, 116, 716, 619)",2,1,Yiqi,Weizhi,sedan,27/1065/2009/ba15253d79dfcc.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\c0a73430e8a060.jpg,27,1065,2009,"(83, 59, 803, 540)",5,1,Yiqi,Weizhi,sedan,27/1065/2009/c0a73430e8a060.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\c9d7b2d4f0330f.jpg,27,1065,2009,"(133, 156, 770, 598)",2,1,Yiqi,Weizhi,sedan,27/1065/2009/c9d7b2d4f0330f.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\cd553f09387bc4.jpg,27,1065,2009,"(114, 73, 802, 626)",2,1,Yiqi,Weizhi,sedan,27/1065/2009/cd553f09387bc4.jpg,test,3
../../data/raw/compcars/image\27\1065\2009\ceeec63e02a951.jpg,27,1065,2009,"(118, 38, 840, 626)",4,1,Yiqi,Weizhi,sedan,27/1065/2009/ceeec63e02a951.jpg,test,3
../../data/raw/compcars/image\27\1065\2009\d109f0e4be91c0.jpg,27,1065,2009,"(49, 53, 902, 589)",5,1,Yiqi,Weizhi,sedan,27/1065/2009/d109f0e4be91c0.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\d5def1b170bd2e.jpg,27,1065,2009,"(173, 106, 745, 537)",2,1,Yiqi,Weizhi,sedan,27/1065/2009/d5def1b170bd2e.jpg,test,3
../../data/raw/compcars/image\27\1065\2009\e9dca8cf276368.jpg,27,1065,2009,"(97, 144, 844, 621)",5,1,Yiqi,Weizhi,sedan,27/1065/2009/e9dca8cf276368.jpg,train,3
../../data/raw/compcars/image\27\1065\2009\f2477cdfadf7ac.jpg,27,1065,2009,"(106, 98, 746, 605)",2,1,Yiqi,Weizhi,sedan,27/1065/2009/f2477cdfadf7ac.jpg,train,3
../../data/raw/compcars/image\27\1066\2010\01e07902921fd6.jpg,27,1066,2010,"(68, 261, 648, 566)",4,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/01e07902921fd6.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\05184fb23601aa.jpg,27,1066,2010,"(154, 103, 756, 576)",5,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/05184fb23601aa.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\0b0ce1179241b5.jpg,27,1066,2010,"(184, 119, 729, 598)",2,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/0b0ce1179241b5.jpg,train,4
../../data/raw/compcars/image\27\1066\2010\0c3a5d36eda989.jpg,27,1066,2010,"(186, 124, 738, 546)",1,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/0c3a5d36eda989.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\15a71c0797f608.jpg,27,1066,2010,"(180, 169, 782, 536)",4,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/15a71c0797f608.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\24cebdb4f6d235.jpg,27,1066,2010,"(112, 138, 769, 577)",5,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/24cebdb4f6d235.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\35c75e5bd87919.jpg,27,1066,2010,"(93, 174, 806, 565)",4,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/35c75e5bd87919.jpg,train,4
../../data/raw/compcars/image\27\1066\2010\49ae6f090ee69e.jpg,27,1066,2010,"(83, 141, 820, 560)",5,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/49ae6f090ee69e.jpg,train,4
../../data/raw/compcars/image\27\1066\2010\4bc7d786591acd.jpg,27,1066,2010,"(142, 97, 772, 602)",1,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/4bc7d786591acd.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\4d9adca7870dfd.jpg,27,1066,2010,"(112, 74, 768, 616)",4,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/4d9adca7870dfd.jpg,train,4
../../data/raw/compcars/image\27\1066\2010\643639fd6640df.jpg,27,1066,2010,"(105, 149, 800, 541)",4,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/643639fd6640df.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\727328ec5bba53.jpg,27,1066,2010,"(59, 74, 864, 499)",4,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/727328ec5bba53.jpg,train,4
../../data/raw/compcars/image\27\1066\2010\74c145f8c9c9dc.jpg,27,1066,2010,"(245, 293, 840, 597)",4,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/74c145f8c9c9dc.jpg,train,4
../../data/raw/compcars/image\27\1066\2010\8b09e98382d723.jpg,27,1066,2010,"(146, 140, 726, 476)",4,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/8b09e98382d723.jpg,train,4
../../data/raw/compcars/image\27\1066\2010\95b731d61669b8.jpg,27,1066,2010,"(109, 141, 816, 558)",5,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/95b731d61669b8.jpg,train,4
../../data/raw/compcars/image\27\1066\2010\a09e0d140c7143.jpg,27,1066,2010,"(182, 105, 729, 519)",1,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/a09e0d140c7143.jpg,train,4
../../data/raw/compcars/image\27\1066\2010\a3e5a94e7c5366.jpg,27,1066,2010,"(138, 138, 797, 626)",5,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/a3e5a94e7c5366.jpg,train,4
../../data/raw/compcars/image\27\1066\2010\aca8e4e84979e9.jpg,27,1066,2010,"(149, 181, 760, 585)",5,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/aca8e4e84979e9.jpg,train,4
../../data/raw/compcars/image\27\1066\2010\adb46691f6a322.jpg,27,1066,2010,"(100, 141, 795, 591)",5,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/adb46691f6a322.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\b6237dc5f6f1c1.jpg,27,1066,2010,"(122, 214, 801, 515)",3,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/b6237dc5f6f1c1.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\bfe6217ab353bc.jpg,27,1066,2010,"(153, 163, 748, 506)",4,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/bfe6217ab353bc.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\cf5237723ad4cd.jpg,27,1066,2010,"(185, 137, 750, 530)",4,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/cf5237723ad4cd.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\d3342df94aa1f3.jpg,27,1066,2010,"(87, 200, 829, 510)",3,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/d3342df94aa1f3.jpg,train,4
../../data/raw/compcars/image\27\1066\2010\d556a0b78b371b.jpg,27,1066,2010,"(169, 33, 740, 534)",1,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/d556a0b78b371b.jpg,train,4
../../data/raw/compcars/image\27\1066\2010\df66214be47f20.jpg,27,1066,2010,"(169, 83, 755, 544)",4,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/df66214be47f20.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\e283174fac2d1f.jpg,27,1066,2010,"(188, 142, 723, 586)",2,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/e283174fac2d1f.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\e2b75ecdd632aa.jpg,27,1066,2010,"(174, 142, 813, 529)",4,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/e2b75ecdd632aa.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\e813ae36a27686.jpg,27,1066,2010,"(57, 94, 849, 557)",5,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/e813ae36a27686.jpg,test,4
../../data/raw/compcars/image\27\1066\2010\ecbd49979b43de.jpg,27,1066,2010,"(31, 174, 885, 570)",3,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/ecbd49979b43de.jpg,train,4
../../data/raw/compcars/image\27\1066\2010\f368ef0f6247e4.jpg,27,1066,2010,"(102, 191, 824, 495)",3,1,Yiqi,Weizhi V2,hatchback,27/1066/2010/f368ef0f6247e4.jpg,test,4
../../data/raw/compcars/image\27\1066\2013\06894eb0f04e1a.jpg,27,1066,2013,"(127, 195, 774, 581)",4,1,Yiqi,Weizhi V2,hatchback,27/1066/2013/06894eb0f04e1a.jpg,train,4
../../data/raw/compcars/image\27\1066\2013\328e55418016ad.jpg,27,1066,2013,"(88, 170, 818, 620)",5,1,Yiqi,Weizhi V2,hatchback,27/1066/2013/328e55418016ad.jpg,train,4
../../data/raw/compcars/image\27\1066\2013\68c0e7596fa5f9.jpg,27,1066,2013,"(130, 145, 806, 572)",5,1,Yiqi,Weizhi V2,hatchback,27/1066/2013/68c0e7596fa5f9.jpg,test,4
../../data/raw/compcars/image\27\1066\2013\8e2280fe7594a7.jpg,27,1066,2013,"(138, 211, 767, 608)",4,1,Yiqi,Weizhi V2,hatchback,27/1066/2013/8e2280fe7594a7.jpg,train,4
../../data/raw/compcars/image\27\1066\2013\93791e847240bb.jpg,27,1066,2013,"(34, 200, 868, 561)",3,1,Yiqi,Weizhi V2,hatchback,27/1066/2013/93791e847240bb.jpg,test,4
../../data/raw/compcars/image\27\1066\2013\aff9853f4f806d.jpg,27,1066,2013,"(153, 130, 737, 596)",1,1,Yiqi,Weizhi V2,hatchback,27/1066/2013/aff9853f4f806d.jpg,train,4
../../data/raw/compcars/image\27\1066\2013\cb73af7e432c9e.jpg,27,1066,2013,"(189, 117, 749, 603)",2,1,Yiqi,Weizhi V2,hatchback,27/1066/2013/cb73af7e432c9e.jpg,train,4
../../data/raw/compcars/image\27\1066\2013\e66f0825211ce5.jpg,27,1066,2013,"(57, 206, 846, 541)",3,1,Yiqi,Weizhi V2,hatchback,27/1066/2013/e66f0825211ce5.jpg,train,4
../../data/raw/compcars/image\27\1068\2012\0a2076cd8e0311.jpg,27,1068,2012,"(113, 236, 813, 486)",3,1,Yiqi,Weizhi V5,sedan,27/1068/2012/0a2076cd8e0311.jpg,train,3
../../data/raw/compcars/image\27\1068\2012\107e5a63500e4e.jpg,27,1068,2012,"(61, 160, 854, 542)",4,1,Yiqi,Weizhi V5,sedan,27/1068/2012/107e5a63500e4e.jpg,train,3
../../data/raw/compcars/image\27\1068\2012\11d1a9c4b92b12.jpg,27,1068,2012,"(77, 190, 820, 574)",5,1,Yiqi,Weizhi V5,sedan,27/1068/2012/11d1a9c4b92b12.jpg,train,3
../../data/raw/compcars/image\27\1068\2012\4a340277369e2d.jpg,27,1068,2012,"(180, 116, 729, 599)",2,1,Yiqi,Weizhi V5,sedan,27/1068/2012/4a340277369e2d.jpg,train,3
../../data/raw/compcars/image\27\1068\2012\4dd01f683c78f0.jpg,27,1068,2012,"(57, 145, 850, 524)",5,1,Yiqi,Weizhi V5,sedan,27/1068/2012/4dd01f683c78f0.jpg,train,3
../../data/raw/compcars/image\27\1068\2012\50a51307882d2e.jpg,27,1068,2012,"(157, 116, 762, 581)",1,1,Yiqi,Weizhi V5,sedan,27/1068/2012/50a51307882d2e.jpg,test,3
../../data/raw/compcars/image\27\1068\2012\516ec71ca7e8db.jpg,27,1068,2012,"(92, 230, 827, 491)",3,1,Yiqi,Weizhi V5,sedan,27/1068/2012/516ec71ca7e8db.jpg,test,3
../../data/raw/compcars/image\27\1068\2012\5b7ea0c61f2258.jpg,27,1068,2012,"(109, 195, 810, 542)",4,1,Yiqi,Weizhi V5,sedan,27/1068/2012/5b7ea0c61f2258.jpg,train,3
../../data/raw/compcars/image\27\1068\2012\8497125ce0e4cb.jpg,27,1068,2012,"(125, 198, 764, 537)",5,1,Yiqi,Weizhi V5,sedan,27/1068/2012/8497125ce0e4cb.jpg,train,3
../../data/raw/compcars/image\27\1068\2012\88d919fadb6919.jpg,27,1068,2012,"(175, 134, 751, 608)",2,1,Yiqi,Weizhi V5,sedan,27/1068/2012/88d919fadb6919.jpg,test,3
../../data/raw/compcars/image\27\1068\2012\9199e600a88498.jpg,27,1068,2012,"(83, 210, 817, 531)",3,1,Yiqi,Weizhi V5,sedan,27/1068/2012/9199e600a88498.jpg,test,3
../../data/raw/compcars/image\27\1068\2012\9ea0b6e17906e8.jpg,27,1068,2012,"(177, 149, 748, 576)",1,1,Yiqi,Weizhi V5,sedan,27/1068/2012/9ea0b6e17906e8.jpg,train,3
../../data/raw/compcars/image\27\1068\2012\a0300321b6e74a.jpg,27,1068,2012,"(95, 174, 819, 566)",4,1,Yiqi,Weizhi V5,sedan,27/1068/2012/a0300321b6e74a.jpg,test,3
../../data/raw/compcars/image\27\1068\2012\a5708df29f977f.jpg,27,1068,2012,"(107, 231, 833, 484)",3,1,Yiqi,Weizhi V5,sedan,27/1068/2012/a5708df29f977f.jpg,train,3
../../data/raw/compcars/image\27\1068\2012\af3e69047a030e.jpg,27,1068,2012,"(102, 177, 824, 575)",5,1,Yiqi,Weizhi V5,sedan,27/1068/2012/af3e69047a030e.jpg,test,3
../../data/raw/compcars/image\27\1068\2012\b49903b0f6d67a.jpg,27,1068,2012,"(97, 223, 818, 491)",3,1,Yiqi,Weizhi V5,sedan,27/1068/2012/b49903b0f6d67a.jpg,test,3
../../data/raw/compcars/image\27\1068\2012\c3b965e593def6.jpg,27,1068,2012,"(102, 163, 825, 567)",5,1,Yiqi,Weizhi V5,sedan,27/1068/2012/c3b965e593def6.jpg,train,3
../../data/raw/compcars/image\27\1068\2012\ca67a5fd960ec5.jpg,27,1068,2012,"(162, 206, 787, 542)",5,1,Yiqi,Weizhi V5,sedan,27/1068/2012/ca67a5fd960ec5.jpg,test,3
../../data/raw/compcars/image\27\1068\2012\cb84dfd7a136ae.jpg,27,1068,2012,"(94, 189, 814, 567)",4,1,Yiqi,Weizhi V5,sedan,27/1068/2012/cb84dfd7a136ae.jpg,test,3
../../data/raw/compcars/image\27\1068\2012\d029b77496f242.jpg,27,1068,2012,"(212, 154, 694, 584)",2,1,Yiqi,Weizhi V5,sedan,27/1068/2012/d029b77496f242.jpg,train,3
../../data/raw/compcars/image\27\1068\2012\d5072e5e7e1fd8.jpg,27,1068,2012,"(101, 211, 805, 557)",4,1,Yiqi,Weizhi V5,sedan,27/1068/2012/d5072e5e7e1fd8.jpg,test,3
../../data/raw/compcars/image\27\1068\2012\f2e5b28904c895.jpg,27,1068,2012,"(179, 125, 726, 531)",1,1,Yiqi,Weizhi V5,sedan,27/1068/2012/f2e5b28904c895.jpg,train,3
../../data/raw/compcars/image\27\1068\2012\fcd66df248a15a.jpg,27,1068,2012,"(87, 233, 828, 494)",3,1,Yiqi,Weizhi V5,sedan,27/1068/2012/fcd66df248a15a.jpg,train,3
../../data/raw/compcars/image\27\1068\2013\13267503af3c1b.jpg,27,1068,2013,"(124, 213, 810, 576)",5,1,Yiqi,Weizhi V5,sedan,27/1068/2013/13267503af3c1b.jpg,train,3
../../data/raw/compcars/image\27\1068\2013\172563afdd8dee.jpg,27,1068,2013,"(208, 129, 706, 555)",1,1,Yiqi,Weizhi V5,sedan,27/1068/2013/172563afdd8dee.jpg,train,3
../../data/raw/compcars/image\27\1068\2013\257ccee62b8440.jpg,27,1068,2013,"(190, 138, 733, 609)",2,1,Yiqi,Weizhi V5,sedan,27/1068/2013/257ccee62b8440.jpg,test,3
../../data/raw/compcars/image\27\1068\2013\4828d6e04b0664.jpg,27,1068,2013,"(68, 161, 843, 552)",4,1,Yiqi,Weizhi V5,sedan,27/1068/2013/4828d6e04b0664.jpg,train,3
../../data/raw/compcars/image\27\1068\2013\5603e2861bd7b7.jpg,27,1068,2013,"(74, 194, 817, 565)",5,1,Yiqi,Weizhi V5,sedan,27/1068/2013/5603e2861bd7b7.jpg,test,3
../../data/raw/compcars/image\27\1068\2013\59b04d36087781.jpg,27,1068,2013,"(53, 222, 856, 504)",3,1,Yiqi,Weizhi V5,sedan,27/1068/2013/59b04d36087781.jpg,test,3
../../data/raw/compcars/image\27\1068\2013\5cc5322a7c9e25.jpg,27,1068,2013,"(76, 158, 820, 552)",4,1,Yiqi,Weizhi V5,sedan,27/1068/2013/5cc5322a7c9e25.jpg,train,3
../../data/raw/compcars/image\27\1068\2013\662ec3c5926368.jpg,27,1068,2013,"(114, 203, 811, 544)",4,1,Yiqi,Weizhi V5,sedan,27/1068/2013/662ec3c5926368.jpg,test,3
../../data/raw/compcars/image\27\1068\2013\74caba2ae7a3f2.jpg,27,1068,2013,"(103, 212, 819, 551)",5,1,Yiqi,Weizhi V5,sedan,27/1068/2013/74caba2ae7a3f2.jpg,test,3
../../data/raw/compcars/image\27\1068\2013\8582ff4554043a.jpg,27,1068,2013,"(83, 184, 821, 549)",5,1,Yiqi,Weizhi V5,sedan,27/1068/2013/8582ff4554043a.jpg,test,3
../../data/raw/compcars/image\27\1068\2013\88185c2a5debd0.jpg,27,1068,2013,"(106, 214, 815, 530)",4,1,Yiqi,Weizhi V5,sedan,27/1068/2013/88185c2a5debd0.jpg,train,3
../../data/raw/compcars/image\27\1068\2013\95c7addabc6290.jpg,27,1068,2013,"(90, 246, 813, 502)",3,1,Yiqi,Weizhi V5,sedan,27/1068/2013/95c7addabc6290.jpg,train,3
../../data/raw/compcars/image\27\1068\2013\db326b7d3d6eae.jpg,27,1068,2013,"(203, 147, 721, 585)",2,1,Yiqi,Weizhi V5,sedan,27/1068/2013/db326b7d3d6eae.jpg,train,3
../../data/raw/compcars/image\27\1068\2013\e1489a64d68394.jpg,27,1068,2013,"(43, 219, 864, 510)",3,1,Yiqi,Weizhi V5,sedan,27/1068/2013/e1489a64d68394.jpg,test,3
../../data/raw/compcars/image\27\1068\2013\e55e4deef66c28.jpg,27,1068,2013,"(120, 250, 795, 488)",3,1,Yiqi,Weizhi V5,sedan,27/1068/2013/e55e4deef66c28.jpg,train,3
../../data/raw/compcars/image\27\1068\2013\f182a3816674c6.jpg,27,1068,2013,"(146, 136, 765, 607)",1,1,Yiqi,Weizhi V5,sedan,27/1068/2013/f182a3816674c6.jpg,test,3
../../data/raw/compcars/image\27\1070\2010\058a277933f313.jpg,27,1070,2010,"(47, 265, 844, 576)",3,1,Yiqi,Xiali N5,sedan,27/1070/2010/058a277933f313.jpg,train,3
../../data/raw/compcars/image\27\1070\2010\1d3d35bc825e13.jpg,27,1070,2010,"(106, 189, 692, 563)",5,1,Yiqi,Xiali N5,sedan,27/1070/2010/1d3d35bc825e13.jpg,train,3
../../data/raw/compcars/image\27\1070\2010\2874163b3581b5.jpg,27,1070,2010,"(95, 93, 773, 568)",4,1,Yiqi,Xiali N5,sedan,27/1070/2010/2874163b3581b5.jpg,train,3
../../data/raw/compcars/image\27\1070\2010\292ec5e8b65e50.jpg,27,1070,2010,"(194, 112, 749, 570)",2,1,Yiqi,Xiali N5,sedan,27/1070/2010/292ec5e8b65e50.jpg,test,3
../../data/raw/compcars/image\27\1070\2010\38f9007fdea96e.jpg,27,1070,2010,"(86, 184, 771, 574)",4,1,Yiqi,Xiali N5,sedan,27/1070/2010/38f9007fdea96e.jpg,test,3
../../data/raw/compcars/image\27\1070\2010\51d19bc4d687a3.jpg,27,1070,2010,"(176, 130, 737, 517)",1,1,Yiqi,Xiali N5,sedan,27/1070/2010/51d19bc4d687a3.jpg,train,3
../../data/raw/compcars/image\27\1070\2010\59b7fa79a43ec5.jpg,27,1070,2010,"(194, 163, 799, 530)",5,1,Yiqi,Xiali N5,sedan,27/1070/2010/59b7fa79a43ec5.jpg,train,3
../../data/raw/compcars/image\27\1070\2010\5d5778367e90c2.jpg,27,1070,2010,"(90, 112, 778, 554)",5,1,Yiqi,Xiali N5,sedan,27/1070/2010/5d5778367e90c2.jpg,train,3
../../data/raw/compcars/image\27\1070\2010\5e388ed7f45ddd.jpg,27,1070,2010,"(128, 223, 831, 485)",3,1,Yiqi,Xiali N5,sedan,27/1070/2010/5e388ed7f45ddd.jpg,train,3
../../data/raw/compcars/image\27\1070\2010\6030ced9f664e7.jpg,27,1070,2010,"(139, 179, 787, 577)",4,1,Yiqi,Xiali N5,sedan,27/1070/2010/6030ced9f664e7.jpg,test,3
../../data/raw/compcars/image\27\1070\2010\694f1e381d8fcc.jpg,27,1070,2010,"(163, 111, 852, 568)",4,1,Yiqi,Xiali N5,sedan,27/1070/2010/694f1e381d8fcc.jpg,test,3
../../data/raw/compcars/image\27\1070\2010\69aff862ff144f.jpg,27,1070,2010,"(156, 129, 739, 624)",2,1,Yiqi,Xiali N5,sedan,27/1070/2010/69aff862ff144f.jpg,train,3
../../data/raw/compcars/image\27\1070\2010\6f8ac5d6519198.jpg,27,1070,2010,"(217, 137, 688, 573)",1,1,Yiqi,Xiali N5,sedan,27/1070/2010/6f8ac5d6519198.jpg,test,3
../../data/raw/compcars/image\27\1070\2010\744647316ea84a.jpg,27,1070,2010,"(152, 183, 787, 530)",4,1,Yiqi,Xiali N5,sedan,27/1070/2010/744647316ea84a.jpg,test,3
../../data/raw/compcars/image\27\1070\2010\75fc6510ff7212.jpg,27,1070,2010,"(110, 169, 765, 566)",4,1,Yiqi,Xiali N5,sedan,27/1070/2010/75fc6510ff7212.jpg,test,3
../../data/raw/compcars/image\27\1070\2010\77e554fee22727.jpg,27,1070,2010,"(104, 187, 761, 585)",5,1,Yiqi,Xiali N5,sedan,27/1070/2010/77e554fee22727.jpg,train,3
../../data/raw/compcars/image\27\1070\2010\8ee0fed35b105b.jpg,27,1070,2010,"(74, 222, 839, 508)",3,1,Yiqi,Xiali N5,sedan,27/1070/2010/8ee0fed35b105b.jpg,train,3
../../data/raw/compcars/image\27\1070\2010\8fbb7a89800c79.jpg,27,1070,2010,"(236, 126, 628, 480)",1,1,Yiqi,Xiali N5,sedan,27/1070/2010/8fbb7a89800c79.jpg,test,3
../../data/raw/compcars/image\27\1070\2010\95aa926c4545f6.jpg,27,1070,2010,"(84, 146, 796, 569)",5,1,Yiqi,Xiali N5,sedan,27/1070/2010/95aa926c4545f6.jpg,test,3
../../data/raw/compcars/image\27\1070\2010\a8cac6eea78a27.jpg,27,1070,2010,"(165, 149, 754, 563)",5,1,Yiqi,Xiali N5,sedan,27/1070/2010/a8cac6eea78a27.jpg,test,3
../../data/raw/compcars/image\27\1070\2010\bee847f5719471.jpg,27,1070,2010,"(64, 277, 805, 564)",3,1,Yiqi,Xiali N5,sedan,27/1070/2010/bee847f5719471.jpg,test,3
