image_path,make_id,model_id,year,bbox,viewpoint,car_type,make_name,model_name,car_type_name
../../data/raw/compcars/image\48\326\2012\fc9739530d8f2c.jpg,48,326,2012,"(93, 236, 812, 493)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\06d0c253606cc0.jpg,48,326,2013,"(31, 252, 876, 607)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\1f19b27c9b7eeb.jpg,48,326,2013,"(114, 258, 798, 471)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\354f92be55edba.jpg,48,326,2013,"(108, 239, 800, 494)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\41242a1a47205f.jpg,48,326,2013,"(41, 195, 878, 591)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\48d57b6501b52b.jpg,48,326,2013,"(204, 185, 716, 542)",2,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\511c6a3a3b3c3a.jpg,48,326,2013,"(126, 233, 803, 516)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\54e9bcf25e4c4c.jpg,48,326,2013,"(201, 191, 719, 552)",2,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\5db791b6d23e3e.jpg,48,326,2013,"(188, 176, 723, 538)",1,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\5fa3eaceb87ece.jpg,48,326,2013,"(196, 179, 709, 526)",1,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\725222fe0377d3.jpg,48,326,2013,"(140, 247, 775, 507)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\7989a058adee1b.jpg,48,326,2013,"(211, 202, 706, 547)",2,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\85138df6e5c7a8.jpg,48,326,2013,"(35, 69, 805, 606)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\9438a10ed7ae09.jpg,48,326,2013,"(98, 108, 807, 580)",1,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\a0966c42281d94.jpg,48,326,2013,"(119, 233, 798, 487)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\ae91268302aae5.jpg,48,326,2013,"(46, 259, 869, 577)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\bd31fbbdebd5bd.jpg,48,326,2013,"(113, 250, 805, 457)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\c83055eff5e94b.jpg,48,326,2013,"(127, 257, 805, 461)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\c93d50b01831df.jpg,48,326,2013,"(140, 138, 768, 563)",2,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\c98511ad257902.jpg,48,326,2013,"(60, 165, 867, 586)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\ca7ce033c73b03.jpg,48,326,2013,"(118, 242, 791, 520)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\ceb5ec661d944d.jpg,48,326,2013,"(111, 224, 801, 504)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\d6d52e7858022d.jpg,48,326,2013,"(164, 170, 729, 579)",1,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\d9c86300929069.jpg,48,326,2013,"(198, 189, 716, 536)",1,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\dcb8c055c12de8.jpg,48,326,2013,"(29, 150, 893, 470)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\e0d3d081a3f2e0.jpg,48,326,2013,"(57, 313, 853, 579)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\f3630bf6b79bc5.jpg,48,326,2013,"(50, 276, 867, 536)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\f65bd7640837fb.jpg,48,326,2013,"(120, 245, 804, 506)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\f6b6730afa6e72.jpg,48,326,2013,"(126, 221, 801, 487)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\fc3867c1c048b9.jpg,48,326,2013,"(81, 205, 818, 583)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2013\fffb286e0d979e.jpg,48,326,2013,"(119, 257, 798, 469)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\0fc92d265d5c5d.jpg,48,326,2014,"(107, 244, 797, 469)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\102fb280e7b60b.jpg,48,326,2014,"(134, 275, 851, 562)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\16b8f95fc0ec69.jpg,48,326,2014,"(102, 230, 818, 468)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\1e790f1f82af9b.jpg,48,326,2014,"(49, 82, 862, 623)",2,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\2465e7c4636fb8.jpg,48,326,2014,"(189, 224, 753, 549)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\325acb6203b0d2.jpg,48,326,2014,"(117, 371, 808, 593)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\3c0ea537653927.jpg,48,326,2014,"(84, 193, 848, 504)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\3c6fca7b7a04b0.jpg,48,326,2014,"(108, 219, 822, 492)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\5646bf9f71be57.jpg,48,326,2014,"(7, 226, 899, 589)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\5c66e6f6ae9a3a.jpg,48,326,2014,"(21, 36, 891, 602)",1,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\6d2aad137eabc1.jpg,48,326,2014,"(12, 230, 877, 537)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\6ddfa3645c34ce.jpg,48,326,2014,"(129, 132, 835, 547)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\7539d42c0c92cb.jpg,48,326,2014,"(109, 397, 813, 626)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\8ec262896b21c2.jpg,48,326,2014,"(21, 274, 898, 544)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\90ca2f5bfb7b09.jpg,48,326,2014,"(16, 234, 887, 505)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\9e44599215684d.jpg,48,326,2014,"(112, 210, 869, 539)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\a553b0dbabbd51.jpg,48,326,2014,"(115, 360, 737, 591)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\ab09d52971a898.jpg,48,326,2014,"(60, 284, 863, 586)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\c0855fcec193b5.jpg,48,326,2014,"(77, 155, 858, 594)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\c1892501b704af.jpg,48,326,2014,"(153, 232, 794, 510)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\c6bbbfbcd69b5b.jpg,48,326,2014,"(97, 159, 815, 504)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\c7827712d7d626.jpg,48,326,2014,"(123, 386, 783, 611)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\cd2242e5b4b4f1.jpg,48,326,2014,"(112, 194, 826, 572)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\ce0f768481cbca.jpg,48,326,2014,"(10, 34, 889, 621)",2,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\d38b3d446041a1.jpg,48,326,2014,"(109, 232, 758, 499)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\d87d9fa5e8eabf.jpg,48,326,2014,"(98, 211, 819, 498)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\e1496ae7b94ce3.jpg,48,326,2014,"(11, 242, 897, 602)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\f38672c4001acb.jpg,48,326,2014,"(48, 211, 862, 479)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\ff6a7f758a0018.jpg,48,326,2014,"(37, 56, 887, 607)",1,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2014\ffe241f1c5b579.jpg,48,326,2014,"(69, 347, 842, 591)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2016\0dd474523a3787.jpg,48,326,2016,"(95, 115, 755, 415)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2016\44930cd227299a.jpg,48,326,2016,"(101, 142, 732, 419)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2016\6e622ff8acd636.jpg,48,326,2016,"(70, 196, 709, 417)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2016\8c3b5adc6bfe2d.jpg,48,326,2016,"(126, 132, 719, 491)",1,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2016\aa9eeb828d4244.jpg,48,326,2016,"(33, 79, 771, 407)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2016\b9efc835b4e19e.jpg,48,326,2016,"(183, 196, 646, 449)",5,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2016\c15d3434f52447.jpg,48,326,2016,"(95, 193, 708, 440)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2016\c8c6453b8822b6.jpg,48,326,2016,"(72, 97, 733, 455)",4,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2016\d424921a26a0df.jpg,48,326,2016,"(54, 223, 743, 447)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2016\df62c79fc14d0d.jpg,48,326,2016,"(40, 202, 771, 453)",3,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\48\326\2016\ec704c3500cf44.jpg,48,326,2016,"(109, 167, 568, 452)",1,1,Porsche,Cayman,MPV
../../data/raw/compcars/image\49\1434\2010\0009b431dcd6a2.jpg,49,1434,2010,"(148, 157, 705, 448)",5,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\0a9faa6a03983c.jpg,49,1434,2010,"(99, 142, 742, 466)",5,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\0cd1e7b30b297d.jpg,49,1434,2010,"(137, 85, 730, 395)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\10c2e121557d72.jpg,49,1434,2010,"(63, 156, 733, 497)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\16bf633b209513.jpg,49,1434,2010,"(101, 122, 711, 480)",1,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\23d0784f0d296d.jpg,49,1434,2010,"(187, 114, 634, 446)",2,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\4400be0c4179cb.jpg,49,1434,2010,"(130, 206, 692, 476)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\4790d38fafc08a.jpg,49,1434,2010,"(126, 104, 724, 462)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\49ade20a5f34ad.jpg,49,1434,2010,"(45, 182, 696, 514)",5,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\49f3ffc9bb63c6.jpg,49,1434,2010,"(72, 193, 938, 587)",5,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\50d61f971398e3.jpg,49,1434,2010,"(61, 127, 673, 472)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\548d1288f7995d.jpg,49,1434,2010,"(59, 189, 750, 505)",5,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\5f03d3b73dd912.jpg,49,1434,2010,"(50, 163, 767, 447)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\6b8bc2c6a656cb.jpg,49,1434,2010,"(134, 128, 875, 622)",2,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\764937524c029d.jpg,49,1434,2010,"(175, 93, 636, 455)",1,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\82c00808b0b022.jpg,49,1434,2010,"(95, 126, 727, 445)",5,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\9d75e0a50bc752.jpg,49,1434,2010,"(46, 86, 763, 486)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\a1e04cc6d1d7d6.jpg,49,1434,2010,"(127, 175, 735, 402)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\a65f7cfaca79d2.jpg,49,1434,2010,"(151, 110, 570, 438)",1,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\a986356e7672ac.jpg,49,1434,2010,"(55, 298, 740, 519)",3,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\c046e6a93b4e5b.jpg,49,1434,2010,"(84, 181, 930, 638)",5,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\c08db42411fcfb.jpg,49,1434,2010,"(133, 169, 659, 530)",2,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\d1a52dd3641ce0.jpg,49,1434,2010,"(72, 165, 676, 505)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\d1a9ac8f2f5886.jpg,49,1434,2010,"(121, 150, 634, 482)",1,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\d542e0ab76c299.jpg,49,1434,2010,"(137, 142, 677, 432)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\d75d7c7023fae8.jpg,49,1434,2010,"(103, 139, 911, 620)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\ec1cdf036489d3.jpg,49,1434,2010,"(60, 99, 724, 462)",5,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2010\f49dfde78335ed.jpg,49,1434,2010,"(99, 168, 706, 491)",5,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2011\0553de16ed6735.jpg,49,1434,2011,"(133, 177, 770, 595)",1,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2011\1cbcb82e4087e0.jpg,49,1434,2011,"(22, 89, 894, 587)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2011\317a7b798182ed.jpg,49,1434,2011,"(69, 140, 824, 566)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2011\56b5c4c3b761dd.jpg,49,1434,2011,"(35, 187, 891, 539)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2011\8e2a8ca821cef5.jpg,49,1434,2011,"(34, 208, 834, 620)",5,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2011\96cba84ccb89a1.jpg,49,1434,2011,"(40, 26, 726, 508)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2011\a4135359ef2356.jpg,49,1434,2011,"(162, 92, 753, 563)",1,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2011\b0cf222a6deb9a.jpg,49,1434,2011,"(123, 163, 794, 525)",4,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1434\2011\e2e95e78df4210.jpg,49,1434,2011,"(39, 223, 878, 615)",5,1,Mitsuoka,Galue,MPV
../../data/raw/compcars/image\49\1435\2010\2617269b048f9b.jpg,49,1435,2010,"(83, 209, 730, 519)",5,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\2f78c9267b871b.jpg,49,1435,2010,"(41, 119, 729, 481)",3,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\2f9f3f0d70ec3f.jpg,49,1435,2010,"(58, 201, 725, 395)",3,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\3696df3fb17d9d.jpg,49,1435,2010,"(94, 123, 703, 462)",1,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\3ab0a7c00eb5da.jpg,49,1435,2010,"(150, 247, 591, 538)",1,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\46b90d12466604.jpg,49,1435,2010,"(182, 202, 637, 412)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\49bd24df9bd114.jpg,49,1435,2010,"(30, 173, 764, 485)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\5c15cfe3583adf.jpg,49,1435,2010,"(60, 146, 720, 467)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\5c2973eeabd67a.jpg,49,1435,2010,"(119, 158, 663, 470)",2,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\64ca80d515c6d7.jpg,49,1435,2010,"(15, 236, 736, 500)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\6682e6e68deddc.jpg,49,1435,2010,"(80, 196, 692, 401)",5,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\7560c7a88761a4.jpg,49,1435,2010,"(48, 238, 789, 494)",5,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\79299913500d2f.jpg,49,1435,2010,"(101, 168, 720, 463)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\7c3d74735368d9.jpg,49,1435,2010,"(55, 101, 740, 505)",5,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\7dba69038214c0.jpg,49,1435,2010,"(39, 153, 732, 461)",5,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\812d0edca0aa61.jpg,49,1435,2010,"(27, 22, 798, 563)",1,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\8afbe15ba41c6a.jpg,49,1435,2010,"(60, 153, 708, 459)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\940329501f9906.jpg,49,1435,2010,"(67, 163, 726, 525)",2,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\942ad9a9e988ae.jpg,49,1435,2010,"(82, 276, 923, 587)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\97844b3217dc5b.jpg,49,1435,2010,"(65, 162, 701, 514)",5,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\989af70bfa48d3.jpg,49,1435,2010,"(109, 261, 869, 592)",5,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\98f03f76f05f5b.jpg,49,1435,2010,"(61, 213, 780, 466)",5,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\9fcf3ff63a0541.jpg,49,1435,2010,"(124, 154, 740, 470)",5,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\a8071539c3f391.jpg,49,1435,2010,"(57, 75, 731, 495)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\ab6a8ee7610cb3.jpg,49,1435,2010,"(40, 175, 989, 654)",1,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\abcd71e83e749d.jpg,49,1435,2010,"(76, 166, 744, 385)",3,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\aec7e780101d6c.jpg,49,1435,2010,"(24, 183, 789, 395)",3,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\bd673561b315d9.jpg,49,1435,2010,"(100, 147, 703, 422)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\d56b1ffd9ac0b4.jpg,49,1435,2010,"(165, 125, 650, 440)",1,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\d7606ca09645a4.jpg,49,1435,2010,"(147, 205, 884, 581)",2,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\daf83648c03425.jpg,49,1435,2010,"(39, 136, 782, 441)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\dbaa7b5abe393b.jpg,49,1435,2010,"(35, 41, 750, 522)",1,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\e2d7eff7b7b4d7.jpg,49,1435,2010,"(48, 276, 763, 489)",3,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\e8e95f9bb5524b.jpg,49,1435,2010,"(99, 255, 701, 484)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\e97078e4477f7e.jpg,49,1435,2010,"(99, 104, 721, 444)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\eb13e36b26b238.jpg,49,1435,2010,"(160, 167, 641, 436)",2,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\f1a22367e85af0.jpg,49,1435,2010,"(90, 163, 633, 442)",1,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\f23b689f2ebccd.jpg,49,1435,2010,"(107, 154, 648, 455)",2,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\f2463b6a1690a4.jpg,49,1435,2010,"(113, 189, 951, 585)",5,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\f9114b4cdb4111.jpg,49,1435,2010,"(100, 198, 890, 611)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2010\faa7e31b8d09c1.jpg,49,1435,2010,"(55, 243, 956, 500)",3,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2011\230bf0a1dbf281.jpg,49,1435,2011,"(133, 196, 762, 556)",1,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2011\3c09dfe7c34518.jpg,49,1435,2011,"(96, 59, 730, 441)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2011\45115d9b9405f7.jpg,49,1435,2011,"(82, 228, 861, 463)",3,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2011\6d01c0fe07b286.jpg,49,1435,2011,"(91, 95, 783, 444)",2,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2011\a45711510926d0.jpg,49,1435,2011,"(55, 189, 817, 559)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2011\aafaf8c57e8bb0.jpg,49,1435,2011,"(69, 221, 906, 567)",5,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2014\11390547e1526a.jpg,49,1435,2014,"(16, 33, 782, 533)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2014\1a983d3799e69e.jpg,49,1435,2014,"(23, 184, 790, 393)",3,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2014\2058f6b6da34f9.jpg,49,1435,2014,"(32, 137, 779, 448)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2014\4ad99e78ce4e89.jpg,49,1435,2014,"(9, 129, 788, 460)",5,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2014\4fefd2a7076769.jpg,49,1435,2014,"(27, 136, 783, 506)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2014\7b0c377d0ea31b.jpg,49,1435,2014,"(39, 59, 760, 471)",1,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2014\9551122040d638.jpg,49,1435,2014,"(15, 165, 787, 474)",4,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2014\d9eb0cf30584a7.jpg,49,1435,2014,"(23, 117, 779, 468)",5,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1435\2014\fcb2cbc8c7062a.jpg,49,1435,2014,"(11, 196, 787, 485)",5,1,Mitsuoka,Orochi,MPV
../../data/raw/compcars/image\49\1436\2010\07d12a834df3f3.jpg,49,1436,2010,"(50, 148, 727, 502)",5,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\122555402cc749.jpg,49,1436,2010,"(82, 145, 667, 451)",4,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\14aa8c7cc6962d.jpg,49,1436,2010,"(4, 237, 781, 469)",3,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\1caed0e52c8874.jpg,49,1436,2010,"(71, 121, 726, 508)",1,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\1cebd145d585c7.jpg,49,1436,2010,"(19, 226, 780, 494)",5,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\22cc2c2a36cc87.jpg,49,1436,2010,"(78, 203, 944, 619)",5,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\2345ccb659f281.jpg,49,1436,2010,"(93, 183, 701, 452)",4,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\28bd2074187532.jpg,49,1436,2010,"(63, 150, 719, 515)",4,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\2a14aa0ab8753b.jpg,49,1436,2010,"(12, 55, 762, 468)",4,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\2c9979d3862b2f.jpg,49,1436,2010,"(90, 164, 614, 492)",4,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\2f7d1887ed48c7.jpg,49,1436,2010,"(52, 71, 709, 552)",4,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\3cdec4de002398.jpg,49,1436,2010,"(134, 159, 893, 658)",2,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\42a64f4678df22.jpg,49,1436,2010,"(30, 147, 771, 503)",4,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\47245d96330b63.jpg,49,1436,2010,"(80, 179, 711, 511)",4,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\49850f76e25c55.jpg,49,1436,2010,"(142, 145, 666, 512)",1,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\4af1996ab5ebe7.jpg,49,1436,2010,"(122, 171, 760, 544)",4,1,Mitsuoka,Himiko,MPV
../../data/raw/compcars/image\49\1436\2010\4bca3aec5458d9.jpg,49,1436,2010,"(48, 65, 697, 501)",4,1,Mitsuoka,Himiko,MPV
